temperature,vibration,pressure,rpm,failure,remaining_life
61.97722730778381,0.0307811773523601,26.632301760513787,1044.8780889283105,0,92
68.3871428833399,0.0340023585552677,25.708919841141867,1680.371036445502,0,34
74.04050856814538,0.0320165290512925,27.26867995411268,2058.574463445052,1,7
88.8618590121053,0.0197002772522306,32.81455330142543,1436.1064030349366,1,7
71.74577812831839,0.0304607922163315,29.462775591028752,1423.093307144056,0,59
72.57550390722764,0.0192631134108224,29.61567296498169,1683.1319997950548,0,28
69.25554084233833,0.0308108254290082,36.567365806626185,1401.1810632112372,0,28
50.81228784700959,0.0251935205851175,26.51769455106656,2045.4836111228465,1,1
69.73486124550783,0.0553938162278286,39.32099762943675,1557.6576748376087,1,4
70.60230209941027,0.0296010561624828,26.64346204314457,1403.9491475337825,0,35
94.63242112485288,0.0159576043373841,30.445990983062856,1337.914341631295,1,5
68.07639035218878,0.0286581978932307,28.593982022986165,1220.115458948094,0,71
73.01547342333612,0.0351935874563788,30.61709566750481,1311.6735039727532,0,88
69.65288230294756,0.0467336394615252,32.22295997536565,1394.797981902421,0,24
58.31321962380468,0.0241054760006128,32.16917620044438,1353.708277950426,0,39
81.4282281451502,0.0141757202597635,26.2344133468971,1302.547417758869,0,98
77.51933032686775,0.0381683701143098,24.385426612762146,2129.652369105732,1,6
77.91031947043047,0.0161940129410034,42.51585895452856,1190.971477053153,1,2
60.906125452052606,0.0256384455849251,27.580078301997236,1543.9897762938524,0,32
84.02794310936099,0.02742379514489,33.49606219335993,1677.7563029282617,0,23
55.98148937207719,0.0293036654669989,21.961793447384014,1689.0323986751198,0,61
75.8685709380027,0.0368916445707433,28.601936400476617,1482.4178772652583,0,93
91.9045562580998,0.0231636571771361,29.364003080087784,1427.789228445807,1,7
60.09463674869312,0.0272627074783323,32.364075349639165,1635.464247371852,0,27
64.33702270397228,0.0298572964705061,16.387729295040305,1579.9564949934602,0,86
70.99651365087641,0.0314959795751878,30.830703065391653,1422.312349569746,0,82
64.965243458838,0.0309782717470792,24.25129272316053,1031.4364284826706,0,28
54.493365689338674,0.0343600577522257,31.62172855597462,1359.6228833000257,0,30
70.68562974806028,0.0384383950964173,24.818354015809184,1156.0349508877623,0,61
59.37696286273895,0.0339263411565096,25.722586520372094,1299.8521349801022,0,32
74.73592430635182,0.0345358552350921,28.63186194803366,1509.966971555088,0,55
60.80575765766197,0.0141777683325352,24.738352651984023,1607.6208431989849,0,32
85.4993440501754,0.0305022769916568,27.622327766323224,2034.135825387722,1,7
62.16746707663763,0.034795075480016,24.033121157283425,1338.7780863288558,0,56
66.77938483794324,0.0372894119457045,20.834147741506364,1732.3876905825452,0,93
78.1351721736967,0.023076492257662,35.0897852621468,1591.7880073313509,0,92
57.69135683566045,0.0234096072511135,23.51975653588036,1888.799301191937,0,71
72.2745993460413,0.024258993247164,29.10659556196008,1672.8686158786877,0,90
83.07142754282428,0.0353641389989134,33.76445540746892,1197.455571814105,0,21
53.92516765438772,0.040338810549242,26.925279487419782,983.0861912126306,0,75
71.84633858532304,0.0259253989270839,25.87417050127231,1593.3785099002514,0,79
72.59882794248423,0.0390796231362704,31.131190443337108,1341.4647006298828,0,42
77.81822871777311,0.0312347980916459,35.58966911363576,1205.9058762148209,0,59
57.63049289121918,0.0287571422283756,24.15342367456765,1119.7266886400766,0,83
56.79543386915724,0.0278861577018203,29.249260839912804,1548.292649276147,0,42
75.21941565616898,0.0374661136460215,21.33752702516336,1952.3123097940093,0,48
72.96984673233186,0.0332557781678707,28.03399498158905,1377.3982962881876,0,97
72.50492850345877,0.0527582542764763,30.17102342269038,1677.0810933225966,1,7
73.46448209496975,0.0214777535700267,25.726876791224672,1469.3200949347222,0,88
63.19975278421509,0.0351810170202997,27.715040830873843,1113.1853732689822,0,50
72.32253697161003,0.0247079899018848,22.958866158462747,1720.4434030531252,0,69
72.93072473298682,0.0213071301301135,30.385393056907468,1171.5923867917886,0,39
62.85648581973632,0.0298913286296502,35.27847124441575,1506.4879891780697,0,74
88.65774511144757,0.0313735247940703,24.514280651147683,1397.5438754984084,1,8
74.73832920911788,0.0591817355506009,26.88664116723809,1767.9232303697077,1,1
58.08696502797351,0.0281585418431679,32.51273123227091,1182.554702258794,0,32
76.5655360863383,0.0186982127051531,36.06045359661368,1617.2609723405878,0,89
60.25318329772679,0.0327301071749438,22.534050938955343,1248.0607777953896,0,86
77.87084603742451,0.0092535996245363,29.15607631292025,1346.6684363013644,0,77
81.58595579007404,0.0290804321739573,31.415654111597625,409.43993173796935,0,94
61.7931768164829,0.0301602528229516,29.48971804685576,2127.6295714853727,1,5
79.63376129244321,0.0379460038294521,17.616039665614565,1665.1670798478694,0,88
74.12780926936499,0.0397362224942784,32.50545004654386,1269.7957542185509,0,78
78.2206015999449,0.0249643038109228,37.59668175545322,1162.6032935001017,0,79
88.96792982653947,0.0284938598537006,30.58330875584752,1351.3053741361978,1,2
67.5461188399713,0.0223387916938932,24.844469733528683,1715.0638604458354,0,35
62.4626383564251,0.018719374451923,27.434363768178585,932.3745223245224,0,87
61.10485570374477,0.0330989477938063,38.84956533827797,1457.5246742116983,0,34
61.841897150345616,0.017264144514034,34.549812704302795,2031.192561738802,1,4
69.22898290585896,0.0258537309942813,33.20013309192164,1159.816099209659,0,54
73.41151974816644,0.0200482604010076,31.78206291767188,1524.1155116290963,0,74
72.7669079933002,0.0354968318629025,26.694314439045137,2160.9929445773278,1,1
78.27183249036024,0.0480143009926648,28.99714409672116,1689.6454889072318,0,68
70.13001891877907,0.0169841201719666,29.61038632160742,1537.7771461456366,0,26
84.53534077157317,0.0114698151710243,32.74787158032222,1651.990936472701,0,49
67.35343166762044,0.0287511311464993,37.54459447133452,1379.7403994970894,0,68
97.2016916658962,0.0301569779595775,35.59169068396564,1889.889385591032,1,2
76.25667347765007,0.0321865930675729,22.9030782210198,1380.2009931299365,0,70
61.42842443583717,0.0255367948476565,31.119974844505244,912.245517379207,0,91
59.29107501938888,0.0279936070117456,33.683816725839485,1382.609068817862,0,99
74.82472415243186,0.033675104105406,33.094301650723175,1209.979641036989,0,61
67.7653721467415,0.0404043089264483,26.8538311830629,1415.6417963407712,0,36
77.14000494092092,0.0104495122968171,44.57054607884181,1422.2747822758108,1,3
74.73237624573545,0.0263106056096853,23.61457718834441,1859.226959941472,0,64
69.27171087343127,0.0321380879394106,24.58405776666975,1708.5878179993156,0,96
61.532062819315954,0.0208202389538926,31.16797540630788,1578.979646272619,0,26
54.85152775314136,0.047311696317673,40.58401527481927,1499.1163766002214,1,3
65.53485047932979,0.0236459011977126,25.819025746479145,1182.3425973426015,0,29
78.56398794323472,0.0295870731299271,28.67085817176504,845.6474287002968,0,53
72.14093744130204,0.0355602209684229,35.386468365078464,1533.948003417835,0,55
57.54261221288012,0.024087152111981,29.91068922556133,1738.3923610720976,0,44
71.73180925851182,0.0115342695219558,28.32698072734852,1467.4998350266233,0,25
73.85317379728836,0.0257134547308346,32.8281645094336,1339.54370316399,0,43
61.16142563798867,0.0402944055592704,31.362589951147967,1639.3506495642637,0,37
71.53725105945527,0.0266310487321486,35.152193928183955,1475.000339812696,0,25
70.58208718446,0.0215356569854102,36.45734444532682,2005.7232575921885,1,2
58.57029702169377,0.0392567220950272,31.53501530002681,1869.818502620485,0,44
73.57787360348283,0.0266922510397694,31.458663626891543,1787.852417106999,0,74
75.60784526368235,0.0248983918634978,31.07055491143067,1727.320234262971,0,65
80.83051243175277,0.031494560896633,32.44565278324644,1112.9497756645628,0,43
80.53802052034902,0.0377075020961878,30.27585318935732,1698.8981106157798,0,94
56.22330632042909,0.0538171353173254,29.996957588388558,1612.897787293973,1,7
60.62174960084877,0.0382723610765742,35.98313560413621,1681.927418517349,0,47
75.1503526720866,0.0415983996638834,37.580580901775214,1647.7828460439157,0,22
75.1378595091221,0.0249403380101214,22.462235276832896,1635.8287763544197,0,94
75.15047686306048,0.0197413189403052,30.050105758702845,2310.2599408648784,1,4
108.52731490654722,0.0306233134961912,26.556527832773828,1477.1442990144242,1,1
75.70890510693167,0.0310716991525959,28.44514266756964,1780.901214248799,0,97
81.35565640180599,0.019214872586354,32.01258104867661,1358.703056920799,0,70
79.54001763493203,0.0282470547009598,33.34719185771234,1737.1924751663016,0,67
76.51391251305797,0.0339931760171913,29.439367781943275,1781.795967069737,0,40
66.84730755359655,0.0336039339501808,20.433298326385987,1609.3278231406043,0,73
77.58969220493267,0.0350428785338427,25.174772097119103,2000.77408271295,1,9
62.27174785462428,0.0329096473013744,34.48249835100083,1234.7171890918748,0,78
67.63181393259991,0.0249299134072994,16.297867889825344,1353.8337174995331,0,91
65.14636452170896,0.0248609937335115,35.93713575841,1563.714025807047,0,70
70.81874139386322,0.0180104860200612,32.606149953222705,1764.2420560452665,0,39
93.14658566673508,0.0478477503918509,36.58088040765011,1553.82885638848,1,4
51.32734807408252,0.0301345036461929,29.0071540655952,1885.7277109531697,0,90
76.86260190374513,0.0277514694420514,19.692972879885478,1301.4930387101042,0,28
53.87284128810349,0.0207120791854754,32.15181320753249,1157.8264531534337,0,20
65.28068134210567,0.0593565790232777,36.3732656201917,1592.4385009609514,1,1
80.88950596967366,0.019266719677771,34.623609027567106,1476.845917165891,0,82
70.64280019095463,0.0257115207439392,26.686542582559824,1662.859116107466,0,91
59.22255222070694,0.0341583683628606,30.433805377313234,1491.779312740049,0,75
62.84696290740032,0.0360021296574427,27.33581865610038,1397.994062812963,0,87
76.79597748934675,0.0395793205521568,25.90366767905314,1477.518728482883,0,54
62.69633368282864,0.0480760850776926,34.77694285589926,1508.6546684379557,0,22
72.16458589581976,0.0350615765546071,24.01233844367419,1408.5056100455008,0,26
70.45571839903813,0.0194396920003333,25.53091784709193,1439.0603861029715,0,46
63.48399652394183,0.0274305487487821,24.47987183263807,1378.921998903927,0,20
91.43944089325323,0.0330783237251388,22.54876238350477,1756.999535960822,1,9
76.33919022318011,0.0506822604150582,30.732071459213017,1558.2063013517395,1,3
49.74857413342393,0.016021945215757,35.80751524240988,2177.02574165063,1,9
71.86454314769428,0.0420257650522522,29.07561621877367,1548.2113653835386,0,60
63.38213535231612,0.0317991436954641,22.47126099717917,1334.7427589014014,0,94
78.52433334796224,0.0383783053522948,34.19972269871014,2301.2026124589192,1,2
62.07479261567299,0.0289800528336406,38.42850877017486,1624.0879133143003,0,52
68.85263558533102,0.0215756736987367,26.76878837926703,1797.037436067845,0,69
75.04987278980457,0.0375087277940133,27.60722866641141,1677.6308949607474,0,82
78.65755194170121,0.0365443102710562,32.57830315041697,1686.903308789325,0,56
57.99703592944224,0.0397205696573972,38.109368738925255,1660.6962154057424,0,78
66.65498764159051,0.0298669536462136,27.40082927137387,1169.3746305671805,0,67
65.25054688839043,0.0240017797668015,23.337751095008976,1610.2587142684235,0,24
63.46670767426288,0.0144121300497615,33.15709303136203,1102.5416088449283,0,67
87.65454240281096,0.038193732681394,33.9953403657115,1447.6911490762398,1,4
74.04981710960955,0.0342388948244398,30.03065725217613,1282.314763031014,0,66
57.39116045664954,0.0203421736713604,27.209333701712747,1607.2410557546173,0,81
79.17861947054776,0.0246142632670337,34.97189365496023,1600.2378742014705,0,33
91.22156197012632,0.0253324118804855,32.64018002273982,1644.343767229556,1,3
80.32465260551147,0.0151701556801758,26.15782241548253,1586.1889718247262,0,80
54.80630034045987,0.0218231760339486,30.24547365652836,1317.9523974640804,0,50
65.15765927133748,0.0186616964319364,23.24146233987677,1421.6989531944962,0,36
82.66911149186623,0.0258752098811206,33.4294522821896,1776.118848376345,0,43
62.92330534381219,0.0226130250167043,28.68883215308572,1820.35700318832,0,42
74.43819428146229,0.0137299507913325,27.821445838076315,1155.9650704120352,0,69
77.74634053429337,0.0502259023056948,29.83562757423783,1040.7217102462062,1,6
60.730695284219166,0.0425254073102923,30.20153849665124,1281.9331850385863,0,98
69.404746439382,0.0222098057848001,34.4746503078278,1813.5622746096751,0,98
37.58732659930927,0.032724213966536,32.95545265662611,1864.4652090549105,0,89
59.756123586657104,0.0341746508982129,29.217953606035987,1222.5864358796484,0,46
67.4743184860684,0.0419108585477347,33.81834074859498,1592.1928061209014,0,34
57.52216818035151,0.0218139497333992,32.00368626845807,2050.329399942026,1,5
86.32411303931636,0.0409210678398242,27.86700181856981,1624.5934431721005,1,1
55.69858622039367,0.0245209469579306,29.37640920881757,1926.450985569928,0,27
65.59955513303017,0.0166413759583138,29.2588855557844,1799.6179710249296,0,98
71.30740577286092,0.0372413655931449,32.52630671587101,1226.9403881316268,0,22
84.41273289066116,0.0429075842412242,28.16488692639179,1443.0055729508765,0,81
55.6413784882056,0.0558790897353068,28.047954067891837,1510.4263434875545,1,3
81.63163752154959,0.0180027473490978,39.84378654716979,1531.240016406402,0,96
70.10233061019586,0.0369891968508078,34.69867740873552,1774.8986860315713,0,80
60.18491348952049,0.0259019875620646,26.196996677874303,1622.6054286826225,0,51
74.6210347426327,0.0378335871052403,32.854704969710994,619.1397168665654,0,32
71.9905969557347,0.0152951044876874,30.59175032827589,1106.1479180721822,0,20
63.99783122841205,0.0173723022430143,31.957755876300467,843.7857255071871,0,53
70.69802084990019,0.0222412517683351,30.68670662282552,1552.6095721966003,0,81
66.14686403138239,0.0307896404566808,35.94821322742618,1572.1462948403282,0,98
71.13517345251248,0.0235891873346164,31.72810172325723,1584.9674875832156,0,97
76.62130674521046,0.0365905434391342,29.689556508928565,1212.3215196856152,0,90
85.86016816145352,0.0402689461825791,35.21095288491509,1702.2432015359968,1,3
57.62184501173151,0.0359957754124535,31.16642520543936,1714.8787489405588,0,83
91.33033374656269,0.0461878763966086,30.60739289664529,1123.4552798384527,1,4
50.47912200477498,0.0341582662945534,31.57011301243057,1060.1885395653385,0,57
68.48214904964416,0.0178310328965983,29.53195488316817,1499.9604941319187,0,33
75.88317206484577,0.0436337651353834,30.046134964977345,2037.534682084008,1,1
72.80991867735032,0.02394843764394,27.06652705619064,2009.9228226595928,1,3
63.77300480179406,0.0391041849968556,26.244163901880604,1669.0213081344157,0,21
67.91877749642725,0.045737342165551,25.007148067587803,1281.0009985259771,0,97
65.06999065341168,0.0345668801073039,23.04008356601462,1766.0527978465757,0,75
64.10635243055789,0.0150384118683535,25.601413193077217,1364.2727205572876,0,80
78.49602097021025,0.020817878334902,29.12866482766537,1269.7478889978568,0,41
73.57015485965047,0.0432274446688513,30.515587912228185,856.8099505134018,0,54
63.070904047393455,0.0283087731435718,28.6435171842618,1530.714659504296,0,35
78.9959987543325,0.0307957353494216,18.22148254936321,1311.0397952587875,0,69
73.07299520876609,0.037588244161636,37.87293178881171,1528.929113858551,0,62
78.1286211883896,0.0369632286208032,35.43240061445191,810.1926911288816,0,36
76.29628841923612,0.0327879981238546,32.228799256085644,1550.948001775106,0,99
61.71004989077928,0.0279133162877953,39.53745336276634,770.6636508085116,0,77
64.3981895980303,0.0268733155426764,25.113179412581445,1826.3820759805656,0,21
77.47293605123262,0.0385789882529134,39.438125603130025,1656.5673702405254,0,23
76.10370265433465,0.0355356953106779,25.17392961624726,1416.4005685726236,0,58
69.79098406035853,0.0274269999938221,31.193689626456784,1668.8159580246238,0,25
71.17327383308782,0.0408211231299314,23.63081337432898,1206.5777212009343,0,88
82.77664895788425,0.0287096588487021,30.073470477721838,1521.7126546844677,0,88
64.0842861116417,0.021483378256656,31.930832489991943,1738.4322115381008,0,39
75.47097381170038,0.0224102930109665,29.226548344327227,571.7132252725831,0,83
67.97807347566106,0.0202125916369023,33.569387220450686,1365.832692096743,0,35
67.82318796772779,0.0272758998339631,30.495072247436287,1493.2067609590877,0,70
80.9877685198719,0.0423372427833619,27.38792635811245,1441.11191467627,0,56
78.2541634898803,0.0219490481896949,27.165933410988305,1937.1305478682216,0,92
78.13509636000639,0.031884757610181,34.05456886307848,1162.8296625231346,0,88
83.05478807154329,0.0234331065437258,26.73128985096516,1313.6522269664313,0,61
70.21003841632759,0.0273969095872856,34.57701485242468,925.2392921074656,0,76
76.81952971294965,0.0148995878801474,36.11355896415965,1953.085995381944,0,85
66.89733243406543,0.0277946177084346,21.65643068826935,1426.11295721736,0,28
73.24166352488442,0.0280629462019503,35.664631936505174,1368.477333588988,0,83
68.69856945632316,0.0354028794403569,40.3021134922235,1484.2551953067857,1,2
70.96995964992718,0.0322328091325537,31.260018806009644,1690.8707485290972,0,53
75.95157025436913,0.0180160787504795,32.99542092647411,1604.2090210548374,0,74
61.81779316766527,0.0408419824404354,35.18502662184579,2294.365264067126,1,6
90.9238727568546,0.0321030304022199,28.62258842410489,1636.1807665211325,1,3
59.93982618500298,0.0319839351717748,30.911401117689348,1360.4263712492757,0,37
57.85811387212268,0.0299081764661486,23.429002351884453,1331.5929787428158,0,90
81.58110873500068,0.0248224255277778,30.69317514265225,1382.1723142749572,0,84
77.91662693962935,0.0321780233974872,32.490559978222706,1049.4489226110486,0,20
76.24119817052156,0.0347558843592858,32.580815114632344,1511.959262247476,0,23
76.2834550926428,0.0125310430865444,35.3271236179879,1735.0404318626752,0,23
69.87753227153085,0.024612391626539,26.125989109322354,1315.9909198130292,0,46
61.02745628514168,0.0274505302959641,27.33696621663252,1257.7859831147666,0,62
70.75804558193727,0.0325617060569427,39.477536729956775,1954.78354388827,0,78
63.22838288487888,0.0419331100592712,29.24835813118145,1072.0550530136504,0,51
79.7511973341775,0.0222825918540321,31.00016893656164,879.6544870568097,0,52
68.52942618497862,0.0250203815318215,29.664949791373896,1154.129416905785,0,47
61.745028032074885,0.0248746588935344,25.891595868474887,1037.870184862711,0,74
66.78614158347007,0.0219847240989545,38.11764605445903,1615.8678192313746,0,79
74.12931454275625,0.0265281350488773,27.36149294039697,1391.788649865128,0,89
64.36275447196026,0.0377080221998797,24.36357238146535,1434.093886492848,0,81
61.77779604433569,0.0194616450463565,27.746298613486243,1845.880253092432,0,99
72.43687211491913,0.034278143951529,19.99146999137233,1292.599541651167,0,53
72.44966571108722,0.0129809776998166,26.74356267508409,1732.5268235236922,0,75
64.9305682462887,0.0243866200355779,25.15935701073837,1953.396839760961,0,32
65.28961694381677,0.0267051069978201,33.08714315463662,1363.3012505959018,0,75
72.32049937357637,0.0467485967291406,26.63292880220064,1721.106856666894,0,37
55.51915658502676,0.0272519769524731,34.439019677894244,1427.454626241306,0,73
55.92536225623445,0.0079875652654908,36.992419965346606,1777.2294386522367,0,96
62.81555778747564,0.0100111109313874,33.905876681437995,1028.553243727118,0,62
67.86552848288153,0.0303402958634668,28.923058555699612,1006.346326462396,0,58
73.10907565598005,0.036137708557899,30.70557248352797,1382.6196855277378,0,80
84.75356216949552,0.0337545585762725,22.3750752992797,1233.3225572820688,0,61
78.5765962320202,0.0316757010580099,29.3311031373938,1344.9872671710343,0,98
68.40061470036574,0.0416225959750566,25.697807659665838,1434.142025265858,0,37
69.80983792097311,0.0246040877926286,33.47163190574649,1716.0040595508756,0,42
59.97470635362191,0.0389491055602682,42.86376194622237,1377.7018264302196,1,1
69.8148686400761,0.0136798511497358,32.49910817986905,1252.841606813074,0,49
67.11341361079862,0.0209505216706193,20.04429925522667,1394.5459869723304,0,77
73.22718560338089,0.0119295860506818,28.193849035428137,1269.2564160580146,0,87
61.72769056447677,0.027251546993302,30.612454626872275,1219.7983493811855,0,86
75.19346514241172,0.0295373878273365,30.43678712630132,1016.0949559269092,0,90
85.32738913002578,0.0311410149222651,26.345934371956236,1520.8434348663236,1,5
68.91239851543142,0.0306188335288713,31.22645871318468,1329.388288020884,0,26
74.01711722098942,0.0207244666918827,23.787495815403062,1789.8836217704015,0,59
76.90143991711112,0.0280975915558678,25.275456386574664,1065.781172382318,0,89
65.98779528114164,0.0150255333139425,33.22898820801856,1337.3749334856363,0,84
72.24092481810416,0.0436322897513225,24.92168384560087,2043.872166197625,1,7
70.12592400781794,0.0269637392710199,32.69105802746129,1218.1171448706452,0,68
70.97676098548831,0.025111138809563,23.15268112671971,1429.0400243711629,0,71
62.26990216144534,0.0458894032844408,38.82412941895868,1135.2468051523897,0,48
70.24510174258943,0.0175775346645077,26.128650387979725,1095.4717461657056,0,40
