temperature,vibration,pressure,rpm,failure
58.037933759193294,0.016589352866984312,38.90842393233426,1353.3600604947205,0
78.12525822394198,0.03743651775540173,23.17661837049729,1562.3789075885022,0
83.56240028570824,0.027951233361352825,29.737630719684752,1695.1468919965307,0
69.27989878419666,0.030313958655327763,28.618323524778912,1699.3657243182547,0
80.03532897892023,0.0460757830639951,32.16874842980481,1732.4320170223073,0
73.61636025047635,0.029794394426494928,31.07834385466809,1389.5001869882472,0
63.54880245394876,0.03289183673118725,28.2372687863169,1355.8920982525935,0
73.61395605508415,0.018210765087016745,27.795489056945723,1021.7471024197189,0
85.38036566465969,0.027803305476490396,24.41774572407976,1656.965703353081,1
69.64173960890048,0.03609526045208601,34.93930791203255,1824.7136133970328,0
85.64643655814007,0.014446262661587576,32.296020907997644,1984.794503975379,1
43.80254895910255,0.0320084509311571,34.58884098897569,1591.5517903741522,0
78.21902504375224,0.03100791072644806,28.448019317622432,1270.0560681274292,0
70.87047068238171,0.03041287455587439,26.71582265652785,990.8711570131634,0
67.00992649534132,0.04037158898658243,24.60842466685386,1812.500019925005,0
70.91760776535503,0.033344385148485214,31.794587918703296,961.1170299667393,0
50.124310853991076,0.044780718983564435,24.801033877358826,1397.81877667687,0
67.80328112162488,0.020064104844059637,39.24331534483275,1432.7079516169063,0
73.57112571511746,0.031359245672183476,23.4617870945328,1479.1634586446942,0
84.77894044741517,0.030844667863899472,31.36830059606251,1510.7407800107521,0
64.81729781726352,0.0193074550624492,37.834273536068935,1541.4442669102725,0
61.91506397106812,0.03956295002091346,32.995448796319046,775.3910213764411,0
64.98242956415463,0.05324673305852818,30.878368562458895,1504.396772961038,1
79.15402117702074,0.02982993925516169,25.15758176519052,831.1273277664368,0
73.28751109659684,0.035050210882737666,23.091154057161482,1719.6654219272984,0
64.70239796232961,0.03084518475815327,33.85025054458793,1333.4624532589164,0
75.13267433113356,0.02286415330092824,37.53073620387473,852.8889824329949,0
70.9707754934804,0.011792397221979837,27.80575004760914,1255.7385967843873,0
79.68644990532889,0.022942265169046346,24.304692461918243,1328.9773982446038,0
62.979469061226474,0.016080416190482685,17.709152847254906,1857.2098852665013,0
66.72337853402232,0.04704102078059118,25.09617578168731,1558.9913225250734,0
66.07891846867842,0.02884890306076761,29.4317157875048,1603.333483305174,0
55.364850518678814,0.02654080670952829,37.99561620418367,1854.3664902661803,0
72.96120277064576,0.038891538247878055,33.365668461164844,1471.1567136226531,0
72.6105527217989,0.01878248897144112,31.525427023533766,1726.256388309721,0
70.05113456642461,0.022331359619954475,27.999401693494345,1705.1583341795977,0
67.65412866624852,0.030680722692486208,27.08417141372022,1114.0591519291763,0
55.84629257949586,0.0402876899142348,37.02823798753982,1941.8950732889489,0
65.79354677234642,0.035016850451687884,31.00369270379195,1073.9094659787916,0
66.57285483473231,0.03248325142515882,19.48699654039489,1775.2099948433545,0
61.97722730778381,0.03078117735236016,26.632301760513787,1044.8780889283103,0
68.3871428833399,0.03400235855526775,25.708919841141867,1680.3710364455019,0
74.04050856814538,0.03201652905129254,27.268679954112677,2058.574463445052,1
88.8618590121053,0.01970027725223064,32.81455330142543,1436.1064030349366,1
71.74577812831839,0.030460792216331512,29.462775591028752,1423.093307144056,0
72.57550390722764,0.01926311341082247,29.61567296498169,1683.1319997950548,0
69.25554084233833,0.030810825429008235,36.567365806626185,1401.1810632112372,0
50.812287847009586,0.025193520585117583,26.51769455106656,2045.4836111228465,1
69.73486124550783,0.055393816227828616,39.32099762943675,1557.6576748376087,1
70.60230209941027,0.02960105616248288,26.64346204314457,1403.9491475337823,0
94.63242112485287,0.01595760433738411,30.445990983062856,1337.914341631295,1
68.07639035218878,0.028658197893230753,28.593982022986165,1220.1154589480939,0
73.01547342333612,0.03519358745637888,30.617095667504806,1311.6735039727532,0
69.65288230294756,0.046733639461525235,32.22295997536565,1394.797981902421,0
58.31321962380468,0.024105476000612816,32.16917620044438,1353.708277950426,0
81.4282281451502,0.014175720259763599,26.2344133468971,1302.547417758869,0
77.51933032686775,0.03816837011430981,24.385426612762146,2129.652369105732,1
77.91031947043047,0.016194012941003488,42.515858954528554,1190.971477053153,1
60.906125452052606,0.02563844558492515,27.580078301997233,1543.9897762938524,0
84.02794310936099,0.02742379514489006,33.49606219335993,1677.7563029282617,0
55.98148937207719,0.02930366546699892,21.961793447384018,1689.0323986751198,0
75.8685709380027,0.03689164457074336,28.601936400476617,1482.4178772652583,0
91.90455625809979,0.023163657177136122,29.364003080087784,1427.789228445807,1
60.09463674869312,0.02726270747833239,32.364075349639165,1635.464247371852,0
64.33702270397228,0.029857296470506115,16.387729295040305,1579.9564949934602,0
70.99651365087641,0.03149597957518788,30.830703065391653,1422.312349569746,0
64.965243458838,0.030978271747079227,24.251292723160535,1031.4364284826706,0
54.493365689338674,0.034360057752225795,31.62172855597462,1359.6228833000257,0
70.68562974806028,0.038438395096417374,24.818354015809184,1156.0349508877625,0
59.37696286273895,0.03392634115650968,25.722586520372094,1299.8521349801022,0
74.73592430635182,0.034535855235092186,28.63186194803366,1509.9669715550879,0
60.80575765766197,0.014177768332535222,24.738352651984023,1607.6208431989849,0
85.4993440501754,0.030502276991656804,27.622327766323224,2034.135825387722,1
62.16746707663763,0.034795075480016084,24.033121157283425,1338.7780863288558,0
66.77938483794324,0.0372894119457045,20.834147741506364,1732.3876905825452,0
78.1351721736967,0.023076492257662055,35.0897852621468,1591.7880073313509,0
57.69135683566045,0.02340960725111355,23.519756535880358,1888.799301191937,0
72.2745993460413,0.024258993247164014,29.10659556196008,1672.8686158786877,0
83.07142754282428,0.035364138998913434,33.76445540746892,1197.455571814105,0
53.92516765438772,0.040338810549242085,26.925279487419786,983.0861912126306,0
71.84633858532304,0.02592539892708398,25.87417050127231,1593.3785099002514,0
72.59882794248423,0.03907962313627049,31.131190443337108,1341.4647006298828,0
77.81822871777311,0.031234798091645942,35.58966911363576,1205.9058762148209,0
57.63049289121918,0.028757142228375637,24.153423674567655,1119.7266886400766,0
56.795433869157236,0.02788615770182031,29.249260839912804,1548.2926492761467,0
75.21941565616898,0.03746611364602157,21.33752702516336,1952.3123097940095,0
72.96984673233186,0.0332557781678707,28.03399498158905,1377.3982962881876,0
72.50492850345877,0.052758254276476374,30.17102342269038,1677.0810933225966,1
73.46448209496975,0.021477753570026757,25.726876791224672,1469.3200949347222,0
63.19975278421509,0.03518101702029976,27.715040830873843,1113.1853732689822,0
72.32253697161003,0.024707989901884872,22.958866158462747,1720.4434030531252,0
72.93072473298682,0.02130713013011356,30.385393056907468,1171.5923867917886,0
62.85648581973632,0.029891328629650278,35.27847124441575,1506.4879891780695,0
88.65774511144757,0.03137352479407036,24.514280651147683,1397.5438754984084,1
74.73832920911788,0.059181735550600925,26.886641167238086,1767.9232303697077,1
58.08696502797351,0.02815854184316798,32.51273123227091,1182.554702258794,0
76.5655360863383,0.018698212705153164,36.060453596613684,1617.2609723405878,0
60.253183297726785,0.03273010717494386,22.534050938955343,1248.0607777953896,0
77.87084603742451,0.009253599624536316,29.156076312920252,1346.6684363013644,0
81.58595579007404,0.02908043217395734,31.415654111597625,409.43993173796935,0
61.7931768164829,0.030160252822951605,29.48971804685576,2127.6295714853727,1
79.63376129244321,0.03794600382945211,17.616039665614565,1665.1670798478694,0
74.12780926936499,0.03973622249427847,32.50545004654386,1269.7957542185507,0
78.2206015999449,0.024964303810922822,37.59668175545322,1162.6032935001017,0
88.96792982653947,0.02849385985370067,30.58330875584752,1351.3053741361978,1
67.5461188399713,0.02233879169389329,24.844469733528683,1715.0638604458354,0
62.4626383564251,0.01871937445192306,27.434363768178585,932.3745223245223,0
61.10485570374477,0.033098947793806344,38.84956533827797,1457.5246742116985,0
61.841897150345616,0.017264144514034005,34.549812704302795,2031.192561738802,1
69.22898290585896,0.025853730994281367,33.20013309192164,1159.8160992096587,0
73.41151974816644,0.020048260401007625,31.78206291767188,1524.1155116290965,0
72.7669079933002,0.035496831862902596,26.694314439045137,2160.9929445773273,1
78.27183249036024,0.04801430099266488,28.997144096721158,1689.6454889072318,0
70.13001891877907,0.016984120171966686,29.61038632160742,1537.7771461456366,0
84.53534077157317,0.011469815171024307,32.74787158032222,1651.990936472701,0
67.35343166762044,0.028751131146499326,37.54459447133452,1379.7403994970894,0
97.20169166589619,0.030156977959577582,35.59169068396564,1889.889385591032,1
76.25667347765007,0.032186593067572974,22.903078221019797,1380.2009931299365,0
61.42842443583717,0.02553679484765655,31.119974844505244,912.245517379207,0
59.29107501938888,0.02799360701174568,33.683816725839485,1382.609068817862,0
74.82472415243186,0.03367510410540602,33.094301650723175,1209.979641036989,0
67.7653721467415,0.04040430892644839,26.8538311830629,1415.6417963407712,0
77.14000494092092,0.01044951229681717,44.57054607884181,1422.2747822758108,1
74.73237624573545,0.026310605609685376,23.614577188344406,1859.2269599414722,0
69.27171087343127,0.032138087939410635,24.58405776666975,1708.5878179993156,0
61.532062819315954,0.020820238953892636,31.16797540630788,1578.979646272619,0
54.851527753141355,0.047311696317673,40.584015274819265,1499.1163766002214,1
65.53485047932979,0.023645901197712628,25.819025746479145,1182.3425973426017,0
78.56398794323472,0.02958707312992717,28.67085817176504,845.6474287002968,0
72.14093744130204,0.03556022096842291,35.386468365078464,1533.948003417835,0
57.542612212880115,0.024087152111981053,29.91068922556133,1738.3923610720976,0
71.73180925851182,0.011534269521955829,28.32698072734852,1467.4998350266233,0
73.85317379728836,0.025713454730834667,32.8281645094336,1339.54370316399,0
61.16142563798867,0.040294405559270406,31.362589951147967,1639.3506495642637,0
71.53725105945527,0.026631048732148613,35.152193928183955,1475.000339812696,0
70.58208718446,0.021535656985410212,36.45734444532682,2005.7232575921885,1
58.57029702169377,0.039256722095027216,31.53501530002681,1869.8185026204853,0
73.57787360348283,0.026692251039769473,31.458663626891546,1787.852417106999,0
75.60784526368235,0.024898391863497828,31.07055491143067,1727.320234262971,0
80.83051243175277,0.03149456089663309,32.44565278324644,1112.9497756645628,0
80.53802052034902,0.037707502096187874,30.27585318935732,1698.8981106157798,0
56.22330632042909,0.05381713531732546,29.996957588388554,1612.8977872939727,1
60.62174960084877,0.03827236107657423,35.98313560413621,1681.927418517349,0
75.1503526720866,0.04159839966388344,37.580580901775214,1647.7828460439157,0
75.1378595091221,0.024940338010121445,22.462235276832896,1635.8287763544197,0
75.15047686306048,0.019741318940305237,30.050105758702845,2310.2599408648784,1
108.52731490654722,0.03062331349619123,26.556527832773828,1477.1442990144242,1
75.70890510693167,0.03107169915259596,28.445142667569637,1780.901214248799,0
81.35565640180599,0.01921487258635403,32.01258104867661,1358.703056920799,0
79.54001763493203,0.02824705470095987,33.34719185771234,1737.1924751663016,0
76.51391251305797,0.03399317601719131,29.439367781943275,1781.7959670697367,0
66.84730755359655,0.0336039339501808,20.433298326385987,1609.3278231406043,0
77.58969220493267,0.03504287853384272,25.174772097119103,2000.77408271295,1
62.27174785462428,0.032909647301374426,34.48249835100083,1234.7171890918748,0
67.63181393259991,0.024929913407299442,16.297867889825344,1353.8337174995333,0
65.14636452170896,0.02486099373351157,35.93713575841,1563.714025807047,0
70.81874139386322,0.018010486020061237,32.606149953222705,1764.2420560452665,0
93.14658566673509,0.04784775039185095,36.58088040765011,1553.82885638848,1
51.32734807408252,0.03013450364619293,29.0071540655952,1885.7277109531697,0
76.86260190374513,0.02775146944205148,19.692972879885474,1301.4930387101042,0
53.87284128810349,0.02071207918547541,32.15181320753249,1157.8264531534337,0
65.28068134210567,0.05935657902327778,36.3732656201917,1592.4385009609514,1
80.88950596967366,0.019266719677771042,34.623609027567106,1476.845917165891,0
70.64280019095463,0.025711520743939266,26.686542582559824,1662.859116107466,0
59.22255222070694,0.034158368362860604,30.433805377313234,1491.779312740049,0
62.84696290740032,0.036002129657442775,27.33581865610038,1397.994062812963,0
76.79597748934675,0.039579320552156835,25.90366767905314,1477.518728482883,0
62.69633368282864,0.048076085077692635,34.77694285589926,1508.6546684379555,0
72.16458589581976,0.03506157655460712,24.01233844367419,1408.5056100455008,0
70.45571839903813,0.019439692000333325,25.530917847091935,1439.0603861029715,0
63.483996523941826,0.027430548748782185,24.47987183263807,1378.921998903927,0
91.43944089325325,0.03307832372513885,22.548762383504766,1756.999535960822,1
76.33919022318011,0.05068226041505824,30.732071459213017,1558.2063013517397,1
49.74857413342393,0.016021945215757026,35.80751524240988,2177.02574165063,1
71.86454314769428,0.04202576505225228,29.07561621877367,1548.2113653835386,0
63.38213535231612,0.03179914369546417,22.47126099717917,1334.7427589014014,0
78.52433334796224,0.038378305352294806,34.19972269871014,2301.2026124589192,1
62.07479261567299,0.02898005283364068,38.42850877017486,1624.0879133143005,0
68.85263558533102,0.021575673698736735,26.76878837926703,1797.037436067845,0
75.04987278980457,0.03750872779401332,27.60722866641141,1677.6308949607474,0
78.65755194170121,0.03654431027105621,32.57830315041697,1686.9033087893247,0
57.997035929442234,0.03972056965739722,38.109368738925255,1660.6962154057424,0
66.65498764159051,0.029866953646213647,27.40082927137387,1169.3746305671805,0
65.25054688839043,0.024001779766801505,23.337751095008976,1610.2587142684235,0
63.46670767426288,0.014412130049761582,33.15709303136203,1102.5416088449283,0
87.65454240281096,0.03819373268139406,33.9953403657115,1447.6911490762398,1
74.04981710960955,0.03423889482443986,30.030657252176134,1282.3147630310139,0
57.391160456649544,0.020342173671360406,27.209333701712747,1607.2410557546173,0
79.17861947054776,0.024614263267033757,34.97189365496023,1600.2378742014703,0
91.22156197012633,0.025332411880485593,32.64018002273982,1644.343767229556,1
80.32465260551147,0.015170155680175818,26.157822415482535,1586.1889718247262,0
54.80630034045987,0.021823176033948663,30.245473656528358,1317.9523974640804,0
65.15765927133748,0.018661696431936457,23.24146233987677,1421.6989531944962,0
82.66911149186623,0.02587520988112063,33.4294522821896,1776.1188483763453,0
62.92330534381219,0.02261302501670437,28.68883215308572,1820.35700318832,0
74.43819428146229,0.013729950791332511,27.821445838076315,1155.9650704120352,0
77.74634053429337,0.05022590230569481,29.83562757423783,1040.7217102462062,1
60.730695284219166,0.04252540731029231,30.20153849665124,1281.9331850385863,0
69.404746439382,0.02220980578480014,34.4746503078278,1813.5622746096751,0
37.58732659930927,0.032724213966536096,32.95545265662611,1864.4652090549102,0
59.756123586657104,0.03417465089821295,29.217953606035987,1222.5864358796484,0
67.4743184860684,0.04191085854773477,33.81834074859498,1592.1928061209014,0
57.52216818035151,0.021813949733399212,32.00368626845807,2050.329399942026,1
86.32411303931636,0.04092106783982426,27.867001818569815,1624.5934431721003,1
55.69858622039367,0.024520946957930646,29.37640920881757,1926.450985569928,0
65.59955513303017,0.016641375958313866,29.258885555784396,1799.6179710249296,0
71.30740577286092,0.03724136559314497,32.52630671587101,1226.9403881316268,0
84.41273289066116,0.04290758424122428,28.16488692639179,1443.0055729508765,0
55.6413784882056,0.05587908973530685,28.047954067891833,1510.4263434875543,1
81.63163752154959,0.01800274734909786,39.84378654716979,1531.240016406402,0
70.10233061019586,0.036989196850807884,34.69867740873552,1774.8986860315713,0
60.18491348952049,0.025901987562064667,26.196996677874303,1622.6054286826225,0
74.6210347426327,0.03783358710524031,32.854704969710994,619.1397168665654,0
71.9905969557347,0.015295104487687493,30.591750328275886,1106.1479180721822,0
63.99783122841205,0.017372302243014358,31.957755876300467,843.7857255071871,0
70.69802084990019,0.02224125176833516,30.686706622825522,1552.6095721966003,0
66.14686403138239,0.030789640456680843,35.94821322742618,1572.1462948403282,0
71.13517345251248,0.023589187334616443,31.72810172325723,1584.9674875832156,0
76.62130674521046,0.0365905434391342,29.689556508928565,1212.3215196856152,0
85.86016816145352,0.040268946182579146,35.21095288491509,1702.2432015359968,1
57.62184501173151,0.03599577541245356,31.16642520543936,1714.8787489405588,0
91.33033374656267,0.04618787639660868,30.60739289664529,1123.4552798384527,1
50.47912200477498,0.03415826629455343,31.57011301243057,1060.1885395653383,0
68.48214904964416,0.017831032896598327,29.53195488316817,1499.9604941319187,0
75.88317206484577,0.0436337651353834,30.046134964977345,2037.5346820840077,1
72.80991867735032,0.023948437643940026,27.066527056190637,2009.9228226595928,1
63.77300480179406,0.039104184996855695,26.244163901880604,1669.0213081344157,0
67.91877749642725,0.04573734216555106,25.007148067587803,1281.0009985259771,0
65.06999065341168,0.03456688010730399,23.04008356601462,1766.0527978465755,0
64.10635243055789,0.015038411868353502,25.601413193077217,1364.2727205572876,0
78.49602097021025,0.020817878334902083,29.12866482766537,1269.7478889978568,0
73.57015485965047,0.04322744466885135,30.515587912228185,856.8099505134018,0
63.070904047393455,0.028308773143571834,28.643517184261796,1530.714659504296,0
78.9959987543325,0.030795735349421656,18.22148254936321,1311.0397952587875,0
73.07299520876609,0.03758824416163609,37.87293178881171,1528.9291138585513,0
78.1286211883896,0.036963228620803236,35.43240061445191,810.1926911288816,0
76.29628841923612,0.032787998123854606,32.228799256085644,1550.9480017751061,0
61.710049890779274,0.02791331628779534,39.53745336276634,770.6636508085116,0
64.3981895980303,0.026873315542676426,25.113179412581445,1826.3820759805656,0
77.47293605123262,0.03857898825291343,39.438125603130025,1656.5673702405254,0
76.10370265433465,0.035535695310677934,25.17392961624726,1416.4005685726236,0
69.79098406035853,0.0274269999938221,31.193689626456784,1668.8159580246238,0
71.17327383308782,0.04082112312993141,23.63081337432898,1206.5777212009343,0
82.77664895788425,0.02870965884870216,30.073470477721834,1521.7126546844677,0
64.0842861116417,0.021483378256656065,31.930832489991943,1738.4322115381008,0
75.47097381170038,0.022410293010966552,29.226548344327227,571.7132252725831,0
67.97807347566106,0.02021259163690234,33.569387220450686,1365.832692096743,0
67.82318796772779,0.027275899833963127,30.495072247436287,1493.2067609590877,0
80.9877685198719,0.04233724278336193,27.387926358112452,1441.11191467627,0
78.2541634898803,0.02194904818969491,27.165933410988302,1937.1305478682216,0
78.13509636000639,0.03188475761018103,34.05456886307848,1162.8296625231346,0
83.05478807154329,0.023433106543725865,26.73128985096516,1313.6522269664313,0
70.21003841632759,0.027396909587285623,34.57701485242468,925.2392921074655,0
76.81952971294965,0.014899587880147476,36.11355896415965,1953.0859953819436,0
66.89733243406543,0.027794617708434624,21.65643068826935,1426.11295721736,0
73.24166352488442,0.02806294620195038,35.664631936505174,1368.477333588988,0
68.69856945632316,0.03540287944035695,40.3021134922235,1484.2551953067857,1
70.96995964992718,0.032232809132553705,31.260018806009644,1690.8707485290972,0
75.95157025436913,0.018016078750479544,32.99542092647411,1604.2090210548374,0
61.81779316766527,0.04084198244043542,35.18502662184579,2294.365264067126,1
90.9238727568546,0.03210303040221995,28.62258842410489,1636.1807665211325,1
59.93982618500298,0.03198393517177486,30.911401117689348,1360.4263712492757,0
57.85811387212268,0.02990817646614861,23.429002351884453,1331.5929787428158,0
81.58110873500068,0.024822425527777803,30.693175142652255,1382.1723142749572,0
77.91662693962935,0.03217802339748726,32.490559978222706,1049.4489226110486,0
76.24119817052156,0.034755884359285824,32.580815114632344,1511.9592622474759,0
76.2834550926428,0.01253104308654445,35.3271236179879,1735.0404318626752,0
69.87753227153085,0.02461239162653904,26.125989109322354,1315.9909198130292,0
61.02745628514168,0.027450530295964105,27.33696621663252,1257.7859831147666,0
70.75804558193727,0.03256170605694278,39.477536729956775,1954.78354388827,0
63.22838288487888,0.04193311005927126,29.24835813118145,1072.0550530136504,0
79.7511973341775,0.022282591854032176,31.00016893656164,879.6544870568097,0
68.52942618497862,0.025020381531821578,29.664949791373896,1154.129416905785,0
61.745028032074885,0.024874658893534497,25.891595868474887,1037.870184862711,0
66.78614158347007,0.021984724098954585,38.11764605445903,1615.8678192313746,0
74.12931454275625,0.026528135048877376,27.36149294039697,1391.788649865128,0
64.36275447196026,0.03770802219987971,24.36357238146535,1434.093886492848,0
61.77779604433569,0.019461645046356543,27.746298613486243,1845.880253092432,0
72.43687211491913,0.03427814395152903,19.991469991372334,1292.599541651167,0
72.44966571108722,0.012980977699816643,26.743562675084092,1732.5268235236922,0
64.9305682462887,0.02438662003557794,25.15935701073837,1953.396839760961,0
65.28961694381677,0.02670510699782014,33.08714315463662,1363.3012505959018,0
72.32049937357637,0.04674859672914065,26.632928802200638,1721.1068566668941,0
55.51915658502676,0.02725197695247312,34.439019677894244,1427.454626241306,0
55.92536225623445,0.007987565265490815,36.992419965346606,1777.2294386522367,0
62.81555778747564,0.010011110931387499,33.905876681437995,1028.5532437271181,0
67.86552848288153,0.030340295863466808,28.923058555699615,1006.3463264623961,0
73.10907565598005,0.036137708557899086,30.705572483527966,1382.6196855277378,0
84.75356216949552,0.03375455857627253,22.3750752992797,1233.3225572820688,0
78.5765962320202,0.0316757010580099,29.3311031373938,1344.9872671710343,0
68.40061470036574,0.041622595975056666,25.697807659665834,1434.1420252658581,0
69.80983792097311,0.02460408779262868,33.47163190574649,1716.0040595508756,0
59.97470635362191,0.03894910556026825,42.86376194622237,1377.7018264302196,1
69.8148686400761,0.013679851149735824,32.49910817986905,1252.8416068130741,0
67.11341361079862,0.020950521670619338,20.04429925522667,1394.5459869723304,0
73.22718560338089,0.011929586050681836,28.193849035428137,1269.2564160580146,0
61.727690564476774,0.027251546993302077,30.612454626872275,1219.7983493811857,0
75.19346514241172,0.029537387827336573,30.43678712630132,1016.0949559269093,0
85.32738913002578,0.031141014922265196,26.345934371956233,1520.8434348663236,1
68.91239851543142,0.03061883352887135,31.226458713184677,1329.388288020884,0
74.01711722098942,0.020724466691882718,23.787495815403062,1789.8836217704015,0
76.90143991711112,0.028097591555867843,25.275456386574664,1065.781172382318,0
65.98779528114164,0.015025533313942513,33.228988208018556,1337.3749334856363,0
72.24092481810416,0.0436322897513225,24.92168384560087,2043.8721661976247,1
70.12592400781794,0.026963739271019988,32.69105802746129,1218.1171448706452,0
70.97676098548831,0.02511113880956309,23.15268112671971,1429.0400243711629,0
62.26990216144534,0.04588940328444083,38.82412941895868,1135.2468051523895,0
70.24510174258943,0.017577534664507705,26.128650387979725,1095.4717461657056,0
74.9799829124545,0.01874412885968031,28.881667140982778,1964.1932949263035,0
84.51143607795042,0.019037796751314347,31.65306630545203,1551.3118477911441,0
79.59270826085206,0.02932128618300518,27.17325023749453,1540.103651471287,0
91.53182457511556,0.03431631629637597,30.71702980535652,991.1051294651334,1
62.326524371119504,0.03739675468117833,32.87678362260063,1607.6224164324908,0
78.72320636720679,0.05571995317494968,34.803066162517425,1847.2265837981477,1
71.83342005738352,0.007505675457992359,33.957487179864785,1844.8431182485588,0
91.89802933217672,0.03608735589124417,29.14094768098663,1700.4999688818482,1
61.91701714644849,0.024428694274277685,29.266841129781987,1161.1543267213788,0
61.602781578192236,0.024135848511112265,41.745542790125164,1593.9370251578976,1
64.00607354555977,0.023802278717461222,34.74944534124646,1700.2754881429823,0
48.76104275690193,0.020912303291920266,25.39088171839893,961.6669244733296,0
64.74244978319238,0.04684524834603451,30.49994081882776,1163.6161225554647,0
62.40867338446302,0.03842297327013903,28.32428430610904,1766.4471965230325,0
71.50393786476208,0.030231959785573748,29.32332883038445,1762.8137330015786,0
73.4175597577716,0.04351015752487,23.85252421145956,1035.4250899135823,0
88.76170839215887,0.014874710347011242,27.940383828070235,1738.5064377807519,1
79.5042383818605,0.016692948686690738,39.05777886596957,1528.5910197460853,0
64.23096344337597,0.00822032267805312,32.89538150437752,1734.3026863821456,0
